epoch,train_loss,train_acc,val_loss,val_acc
1,,,1.6437156200408936,0.4291999936103821
2,1.8134784698486328,0.33644944429397583,1.423811674118042,0.5026000142097473
3,1.5230227708816528,0.44936344027519226,1.3443856239318848,0.5266000032424927
4,1.3916808366775513,0.49599358439445496,1.2426323890686035,0.5577999949455261
5,1.310992956161499,0.5265980958938599,1.2012484073638916,0.5827999711036682
6,1.2456295490264893,0.5498575568199158,1.1439522504806519,0.5947999954223633
7,1.189932942390442,0.5710247755050659,1.0979255437850952,0.604200005531311
8,1.1414234638214111,0.5904335975646973,1.1014719009399414,0.6158000230789185
9,1.1023051738739014,0.6031205654144287,0.9962505102157593,0.6424000263214111
10,1.0589154958724976,0.6194800734519958,1.0000848770141602,0.6484000086784363
11,1.028038501739502,0.6326566934585571,1.0097718238830566,0.6520000100135803
12,0.9868937134742737,0.6500400900840759,0.9453814625740051,0.6715999841690063
13,0.957378089427948,0.6578970551490784,0.9522641897201538,0.6636000275611877
14,0.9353815317153931,0.6658208966255188,0.9338845014572144,0.6747999787330627
15,0.9066101312637329,0.6774839758872986,0.9659558534622192,0.673799991607666
16,0.8818308711051941,0.6855857968330383,0.8950632810592651,0.6922000050544739
17,0.8627840280532837,0.6917290091514587,0.9690037369728088,0.6715999841690063
18,0.8359196782112122,0.70223468542099,0.8774680495262146,0.6898000240325928
19,0.808928370475769,0.7107371687889099,0.920483410358429,0.682200014591217
20,0.790243923664093,0.7187722325325012,0.896369218826294,0.694599986076355
