epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
75,,26675,,,0.746399998664856,1.0102667808532715
75,,26675,0.9323806762695312,0.18955180048942566,,
,0.0003,26676,,,,
76,,27026,,,0.7581999897956848,0.9876309633255005
76,,27026,0.9329593777656555,0.1870463490486145,,
,0.0003,27027,,,,
77,,27377,,,0.7486000061035156,1.0075701475143433
77,,27377,0.9341835975646973,0.18265138566493988,,
,0.0003,27378,,,,
78,,27728,,,0.7376000285148621,1.0377470254898071
78,,27728,0.9366319179534912,0.18177105486392975,,
,0.0003,27729,,,,
79,,28079,,,0.7512000203132629,1.0851508378982544
79,,28079,0.9376558065414429,0.1743367463350296,,
,0.0003,28080,,,,
80,,28430,,,0.7346000075340271,1.1525764465332031
80,,28430,0.936965823173523,0.17535914480686188,,
,0.0003,28431,,,,
81,,28781,,,0.7558000087738037,1.0373646020889282
81,,28781,0.9392138719558716,0.17109131813049316,,
,0.0003,28782,,,,
82,,29132,,,0.7450000047683716,1.0957069396972656
82,,29132,0.9395699501037598,0.1681370735168457,,
,0.0003,29133,,,,
83,,29483,,,0.7447999715805054,1.0809979438781738
83,,29483,0.9448673725128174,0.15531794726848602,,
,0.0003,29484,,,,
84,,29834,,,0.753600001335144,1.0309863090515137
84,,29834,0.938746452331543,0.16919170320034027,,
,0.0003,29835,,,,
85,,30185,,,0.7462000250816345,1.0524173974990845
85,,30185,0.9459579586982727,0.1521226465702057,,
,0.0003,30186,,,,
86,,30536,,,0.7473999857902527,1.0733506679534912
86,,30536,0.9468705654144287,0.15245135128498077,,
,0.0003,30537,,,,
87,,30887,,,0.7501999735832214,1.0842026472091675
87,,30887,0.9466924667358398,0.15056917071342468,,
,0.0003,30888,,,,
88,,31238,,,0.746399998664856,1.066720962524414
88,,31238,0.9455350637435913,0.15079131722450256,,
,0.0003,31239,,,,
89,,31589,,,0.7487999796867371,1.0961657762527466
89,,31589,0.949586033821106,0.14514604210853577,,
,0.0003,31590,,,,
90,,31940,,,0.7440000176429749,1.0793358087539673
90,,31940,0.9472044110298157,0.1485680639743805,,
,0.0003,31941,,,,
91,,32291,,,0.7477999925613403,1.1151044368743896
91,,32291,0.9472711682319641,0.14730945229530334,,
,0.0003,32292,,,,
92,,32642,,,0.7495999932289124,1.1042838096618652
92,,32642,0.9493411779403687,0.1406225711107254,,
,0.0003,32643,,,,
93,,32993,,,0.7512000203132629,1.0826252698898315
93,,32993,0.9509660005569458,0.1413021981716156,,
,0.0003,32994,,,,
94,,33344,,,0.7462000250816345,1.145294189453125
94,,33344,0.9519675970077515,0.13716942071914673,,
,0.0003,33345,,,,
95,,33695,,,0.7445999979972839,1.1174042224884033
95,,33695,0.9501869678497314,0.13879583775997162,,
,0.0003,33696,,,,
96,,34046,,,0.7408000230789185,1.1365406513214111
96,,34046,0.9548833966255188,0.12938013672828674,,
,0.0003,34047,,,,
97,,34397,,,0.7540000081062317,1.1064687967300415
97,,34397,0.9528801441192627,0.13341324031352997,,
,0.0003,34398,,,,
98,,34748,,,0.7459999918937683,1.1402075290679932
98,,34748,0.9553285241127014,0.1272633820772171,,
,0.0003,34749,,,,
99,,35099,,,0.7369999885559082,1.2257397174835205
99,,35099,0.9557291865348816,0.12292752414941788,,
