epoch,train_loss,train_acc,val_loss,val_acc
1,,,1.4344923496246338,0.4819999933242798
2,1.749670147895813,0.3605101406574249,1.317943811416626,0.5311999917030334
3,1.4440414905548096,0.4806801974773407,1.2208843231201172,0.5618000030517578
4,1.3319401741027832,0.5211004018783569,1.169114589691162,0.5735999941825867
5,1.2541545629501343,0.5488114356994629,1.1255689859390259,0.59579998254776
6,1.2064677476882935,0.5682647824287415,1.0991488695144653,0.6075999736785889
7,1.1535038948059082,0.5868055820465088,1.0727957487106323,0.6161999702453613
8,1.1243658065795898,0.5986467003822327,1.0376404523849487,0.6363999843597412
9,1.0780370235443115,0.6140491366386414,1.0023328065872192,0.6531999707221985
10,1.0528329610824585,0.6235755085945129,0.9875780344009399,0.6538000106811523
11,1.0253797769546509,0.6354612112045288,0.97699373960495,0.6466000080108643
12,1.000276803970337,0.6438524127006531,0.930722177028656,0.6759999990463257
13,0.9751846790313721,0.6521322727203369,0.9516041278839111,0.6665999889373779
14,0.9572118520736694,0.6586093306541443,0.8965336680412292,0.6845999956130981
15,0.9293925166130066,0.6697160005569458,0.8965204954147339,0.6814000010490417
16,0.9113956689834595,0.6738559603691101,0.8899623155593872,0.6890000104904175
17,0.8928555846214294,0.6820690631866455,0.8838703036308289,0.6923999786376953
18,0.8715181350708008,0.6914619207382202,0.8639668822288513,0.6944000124931335
19,0.8496867418289185,0.6969150900840759,0.8827371001243591,0.6937999725341797
20,0.8291477560997009,0.7047720551490784,0.8931947350502014,0.6904000043869019
21,0.813483715057373,0.7115607261657715,0.8574374318122864,0.7088000178337097
22,0.7930853366851807,0.7173032164573669,0.8646905422210693,0.7056000232696533
23,0.774937629699707,0.7221554517745972,0.8425005078315735,0.7039999961853027
24,0.7598132491111755,0.7297453880310059,0.8558580875396729,0.7170000076293945
25,0.7445547580718994,0.7359775900840759,0.8317796587944031,0.7175999879837036
26,0.7263058423995972,0.7410968542098999,0.8132352232933044,0.7185999751091003
27,0.7096201181411743,0.7493767738342285,0.8219408392906189,0.717199981212616
28,0.6955353021621704,0.7518696784973145,0.8513163328170776,0.7160000205039978
29,0.679466187953949,0.7586137652397156,0.8133612871170044,0.729200005531311
30,0.667471706867218,0.7618857026100159,0.8346357345581055,0.7179999947547913
31,0.6462284326553345,0.7692530155181885,0.7991346716880798,0.7282000184059143
32,0.6390441656112671,0.7733262181282043,0.8315446376800537,0.7193999886512756
33,0.617860734462738,0.7809383869171143,0.7725143432617188,0.7373999953269958
34,0.6105400919914246,0.7825409770011902,0.8526947498321533,0.7214000225067139
35,0.5913722515106201,0.7893518805503845,0.7955515384674072,0.7382000088691711
36,0.586868405342102,0.7918892502784729,0.7931254506111145,0.7336000204086304
37,0.5684049129486084,0.7984330654144287,0.7780792713165283,0.7414000034332275
